population,latitude,longitude,Elevation,MAT,MCMT,PPT_wt,PPT_sp,PPT_sm,PPT_at,Nitrogen,CN,pH,Phosphore,Calcium,Magnesium,Sodium,Potassium,Iron,Aluminium,WHC,OC,SOM,Manganese,leaf_Otu0000001,leaf_Otu0000002,leaf_Otu0000003,leaf_Otu0000004,leaf_Otu0000005,leaf_Otu0000006,leaf_Otu0000008,leaf_Otu0000009,leaf_Otu0000010,leaf_Otu0000011,leaf_Otu0000012,leaf_Otu0000013,leaf_Otu0000014,leaf_Otu0000015,leaf_Otu0000016,leaf_Otu0000017,leaf_Otu0000018,leaf_Otu0000022,leaf_Otu0000023,leaf_Otu0000025,leaf_Otu0000027,leaf_Otu0000028,leaf_Otu0000029,leaf_Otu0000030,leaf_Otu0000031,leaf_Otu0000032,leaf_Otu0000033,leaf_Otu0000034,leaf_Otu0000035,leaf_Otu0000036,leaf_Otu0000037,leaf_Otu0000038,leaf_Otu0000042,leaf_Otu0000044,leaf_Otu0000051,leaf_Otu0000052,leaf_Otu0000057,leaf_Otu0000058,leaf_Otu0000063,leaf_Otu0000066,leaf_Otu0000067,leaf_Otu0000068,leaf_Otu0000070,leaf_Otu0000073,leaf_Otu0000074,leaf_Otu0000077,leaf_Otu0000078,leaf_Otu0000084,leaf_Otu0000089,leaf_Otu0000093,leaf_Otu0000094,leaf_Otu0000096,leaf_Otu0000100,leaf_Otu0000101,leaf_Otu0000109,leaf_Otu0000115,leaf_Otu0000116,leaf_Otu0000117,leaf_Otu0000120,leaf_Otu0000137,leaf_Otu0000152,leaf_Otu0000157,leaf_Otu0000179,leaf_Otu0000246,leaf_Otu0000365,root_Otu0000001,root_Otu0000002,root_Otu0000003,root_Otu0000004,root_Otu0000005,root_Otu0000006,root_Otu0000007,root_Otu0000009,root_Otu0000011,root_Otu0000016,root_Otu0000017,root_Otu0000019,root_Otu0000020,root_Otu0000021,root_Otu0000024,root_Otu0000026,root_Otu0000028,root_Otu0000030,root_Otu0000041,root_Otu0000046,root_Otu0000049,root_Otu0000050,root_Otu0000051,root_Otu0000058,root_Otu0000063,root_Otu0000064,root_Otu0000070,root_Otu0000075,root_Otu0000076,root_Otu0000100,root_Otu0000102,root_Otu0000114,root_Otu0000121,root_Otu0000122,root_Otu0000144,root_Otu0000146,root_Otu0000156,root_Otu0000163,root_Otu0000174,root_Otu0000199,root_Otu0000238,root_Otu0000258,root_Otu0000284,root_Otu0000989,plant_OTU1,plant_OTU3,plant_OTU4,plant_OTU7,plant_OTU8,plant_OTU10,plant_OTU15,plant_OTU16,plant_OTU18,plant_OTU20,plant_OTU27,plant_OTU46,plant_OTU49,plant_OTU65,plant_OTU67,plant_OTU71,plant_OTU72,plant_OTU78,plant_OTU83,plant_OTU87,plant_OTU88,plant_OTU100,plant_OTU109,plant_OTU113,plant_OTU114,plant_OTU132,plant_OTU136,plant_OTU143,plant_OTU145,plant_OTU146,plant_OTU147,plant_OTU149,plant_OTU154,plant_OTU159,plant_OTU179,plant_OTU192,plant_OTU196,plant_OTU198,plant_OTU202,plant_OTU203,plant_OTU204,plant_OTU216,plant_OTU223,plant_OTU234,plant_richness,plant_Shannon
CASTI-A,-0.8026288967426122,-0.38468022158113696,0.7716186252771619,-0.6315789473684202,-0.3478260869565218,-0.25335120643431563,0.6858789625360245,0.8665710186513628,0.4746227709190671,3.266390041493776,0.18867924528301883,-0.14285714285714285,3.130584192439863,1.568478878575488,0.26127167630057807,0.45289169410503477,2.233243162007814,1.5741444866920151,1.7201133144475924,7.671634942667551,2.960176991150442,2.951437699680511,0.019277108433734935,-0.09669632940225216,0.0,-0.4954160448820457,-0.015950117631978754,0.0,0.0,0.0,0.0,0.0,0.0,27.31418779487249,0.0,0.0,0.0,1.73390912600992,0.0,10.0492382145914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98103662554794,0.0,0.0,0.0,0.0,1.87283350763838,4.6690936830685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23312735908214,0.0,1.11184348304462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0739127628560334,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12234254244263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56879814182745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.889267768429819,0.0,0.0,-0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,17.77777777777778,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,1.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,-0.22040302267002518,11.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999991,0.8691492461837786
CAZA-B,-0.927553418762181,-0.8750901339043863,2.4449371766444936,-2.8906882591093144,-4.021739130434783,0.634048257372655,1.2968299711815587,1.0043041606886658,1.26291723822588,1.0954356846473028,-0.5013477088948785,-0.6857142857142853,0.3539518900343642,0.25004735745406337,0.8115606936416185,-0.3601737094851066,0.5596633603847306,-0.5247148288973383,-0.23342776203965998,0.3652791468489132,0.4336283185840708,0.43130990415335463,1.2208835341365463,1.187896931071818,13.56747855655701,0.12252506558814487,-0.012601093789144117,0.36262819517792116,0.6770939218878027,2.7482376541528284,0.1132991322241558,0.0,0.0,36.434994680530075,0.205357638363562,0.7429548762692442,0.0,0.10146314930486719,0.0,0.1262915531855292,0.0,0.0,2.551013817162428,0.0,0.0,0.0,1.0487605385473073,0.440585251247586,0.0,0.1779322082797864,0.47411143185741605,0.0,0.315712656777968,0.914348056649388,0.0,0.0,0.0,0.0,0.0,1.236094739564639,0.0,0.0,0.0,3.138201904406024,0.0,0.0,1.5174482878691162,0.0,0.9717375145177186,0.29298267503320197,0.0,0.0,0.59657111682176,0.0,0.0,0.0,0.0,0.0,0.0,0.38030475975453804,0.11675949132205199,0.7982060506514921,0.0,0.0,0.0,0.0,0.0,0.267578986272876,0.7091736910990444,13.133337656657,1.6454527295672823,0.620216300186454,0.0,0.0,0.5919392348600889,0.0,0.324489338290212,0.0,0.0,0.706672222293806,0.0,0.0,0.0,0.0,0.0,1.4149620921670418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27724356286675,0.0,0.0,0.0,0.514732023378874,0.318138478702974,0.6134951151566849,0.2438725388987185,0.0,0.0,1.43458760435259,0.10648586799105979,0.0,0.0,0.0,0.6228272025359545,0.42752731525794196,0.0,-0.1,0.0,0.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4219143576826196,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999991,-0.21957736580014195
CEPE-A,0.3687893595081488,-0.06365076109857629,-0.5558019216555802,0.4048582995951427,0.4347826086956521,-0.36863270777479856,-0.2363112391930834,-0.30416068866570983,-0.4764517604023777,-0.9696265560165975,-0.5013477088948785,1.0057142857142856,-0.21649484536082475,0.3637052472059103,-0.3751445086705203,2.1913539057286924,-0.16170724376315015,-0.091254752851711,0.004532577903682849,-0.2855589309974459,-0.9882743362831858,-0.9884984025559105,-0.17991967871485945,0.2895087213164534,0.0,-0.30769542909095177,0.7662436917684957,22.05255714890705,41.70299110836958,0.0,5.37649241866956,0.0,0.0,0.0,0.0,1.3658411180825132,0.0,0.0,3.0660585040798,0.0,0.0,0.0,0.0,0.0,1.72564834959804,0.8585092093681106,0.0,2.66346191821928,0.0,0.0,0.0,0.0,0.0,0.0,1.59716730406619,0.0,0.0,0.0,0.0,0.0,2.09361267852946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57854778971322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4752367493718,0.0,1.51184462433354,0.0,0.0,0.0,0.0,0.24233280198325977,0.0,-0.4418126578104494,3.32965307381258,18.391655533879,17.2351729583032,0.36050842145799705,11.8711062750828,0.0,0.0,5.78653013159457,0.0,0.0,0.0,0.0,0.0,4.77660428962429,0.0,0.0,0.0,0.0,0.0,0.0,2.23576668617853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78841328336527,0.0,0.0,0.0,0.0,3.6452480424105276,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.5,2.5434782608695654,0.0,0.0,6.0,10.0,40.0,3.529411764705882,2.0,7.764705882352941,61.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,0.0,0.0,-0.2707808564231738,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,1.167847316859942
CERN-A,0.7291286937721848,1.1588435463126026,0.2749445676274945,0.17004048582996173,0.3260869565217391,1.5455764075067033,-0.08645533141210361,0.09756097560975616,0.9519890260630998,0.23900414937759296,3.196765498652291,0.09142857142857151,0.43642611683848803,-0.39325629854139055,-0.5658959537572255,0.4921185337519277,-0.6919146378118426,-0.5247148288973383,-0.9881019830028329,-1.0372239313797946,1.7721238938053088,1.7731629392971247,-0.17991967871485945,-0.09669632940225216,0.0,-0.07052832527829195,2.4670885000708083,0.0,0.0,0.0,0.0,0.0,0.0,78.11458476666574,0.0,11.009916563437843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5013489013061214,0.0,1.65420796428426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.074917625149215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51699422027776,0.0,0.0,0.0,0.0,0.016050503052338756,0.0,2.7884226732529727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53850094103829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83267606476858,0.0,0.0,0.0,0.0,0.0,1.68600973155319,0.0,0.0,0.0,0.0,7.7978621903783925,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06521739130434781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14483627204030225,0.0,2.0,0.0,0.0,0.0,0.0,-0.7250000000000001,-0.7244071036143749
CERN-B,0.7329796934848332,1.1599929470407027,0.2779009608277901,0.15384615384615494,0.3043478260869565,1.5455764075067033,-0.09798270893371688,0.10616929698708782,0.9556470050297208,0.8132780082987549,0.8140161725067381,0.23999999999999996,1.7147766323024058,0.5682894487592345,0.06589595375722537,-0.21396457989214243,-0.12804328223624917,-0.11406844106463875,-0.9246458923512749,-0.5883750803428116,1.1703539823008846,1.1725239616613419,-0.17991967871485945,0.007968004518994584,0.9992493268003838,0.005372432571973277,-0.10802737569193482,0.0,0.0,0.0,0.0,0.0,0.0,289.4080795014314,0.0,0.0,16.846858908798566,0.0,0.0,0.0,10.2761422353486,0.0,0.0,0.0,0.0,0.0,0.0,2.19815608549313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37342287045099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745622783387408,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0107266984554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.615653330542262,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.891304347826087,0.0,24.0,0.0,0.0,4.0,0.0,20.0,19.529411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,-0.09445843828715364,2.0,0.0,0.0,8.0,0.0,0.0,0.7749999999999999,0.033051777189238817
CHEI-A,-0.6718156011099695,-0.5180658197657387,0.8573540280857354,-0.971659919028342,-1.326086956521739,-0.1514745308310985,0.5590778097982722,0.6284074605451935,0.4435299497027888,-0.21576763485477188,0.05929919137466275,-2.4571428571428564,-0.7663230240549829,-1.4078423943928777,-0.4092485549132947,-0.46893903759694566,0.5668770664262094,1.9239543726235742,27.968271954674222,1.011814661946401,-0.2522123893805311,-0.2523961661341853,4.710040160642571,-0.035602401553787966,0.0,-0.4954160448820457,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67008005733667,0.0,0.0,0.0,6.47648102957918,0.0,0.0,3.171135107586,0.0,0.0,0.0,11.5427349346035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0288376112543,1.83388783839021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07105774108745412,0.0,-0.4418126578104494,4.95477754517995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560596009718636,0.0,0.0,0.0,0.0,1.2664007114520506,0.790461074197007,0.0,0.0,0.552968282498886,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.371536523929471,0.0,0.0,0.0,0.0,0.0,1.0,1.025,0.8599354606464222
CIER-A,-0.8969082184249475,-0.7297592348936975,0.8307464892830746,-0.7773279352226734,0.3260869565217391,0.08445040214477242,0.7435158501440936,0.7575322812051649,0.8257887517146771,0.03651452282157657,1.2668463611859835,-0.10285714285714372,-0.3127147766323025,-0.48266717181284347,-0.8254335260115607,-0.48676941925462425,-0.7676585512473701,0.08365019011406846,-0.01813031161473077,-1.0157965847076105,0.4889380530973451,0.48626198083067107,0.806425702811245,0.7765705932674041,0.0,-0.39480114312839554,2.641839969370562,0.0,0.0,17.8330008319055,0.0,0.0,0.0,0.0,1.537993051414589,0.0,0.0,0.0,0.0,0.0,1.43380091323652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932516434742718,0.0,5.224413572066166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594435471192099,0.0,0.0,0.0,0.0,0.0,0.0,2.3676517532439787,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0422369244002012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.057471264367816,0.0,0.0,31.0,0.0,0.1574307304785894,0.0,0.0,0.0,0.0,0.0,0.0,-0.8500000000000001,-0.6549823009608047
CIER-B,-0.8875642111046776,-0.7310580018039762,1.0465631929046564,-1.0202429149797576,-0.10869565217391287,0.21045576407506758,0.8818443804034601,0.8522238163558105,0.9373571101966162,1.3842323651452282,-0.6555256064690024,-0.3885714285714284,-0.49140893470790387,0.15912104565258559,-0.19421965317919068,-0.21039850356060688,-0.6221821460775474,-0.12927756653992395,-0.21076487252124654,0.41304394208407513,0.49336283185840685,0.4926517571884986,0.6522088353413654,3.520370138678017,0.0,0.23357168007976165,-0.0243988676901179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3400948843012828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55866693132014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2999419037936333,0.0,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333442777160802,0.0,0.0,0.0,0.669528012785122,0.0,0.604541522170235,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-0.13768115942028983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5100755667506297,0.0,0.0,0.0,0.0,0.0,0.0,-0.9750000000000001,-0.8056169807924707
CIER-C,-0.8873003671010394,-0.7305188457987868,1.0140428677014044,-0.971659919028342,-0.08695652173913025,0.18096514745308365,0.8530259365994256,0.8263988522238164,0.9117512574302694,-0.03319502074688814,-0.7363881401617247,-0.3200000000000003,-0.752577319587629,-0.9835196059859824,-0.9294797687861273,-0.36552282398241015,-0.919146378118425,1.0114068441064639,0.23569405099150156,-1.079761997995691,-0.4557522123893805,-0.4555910543130991,0.5429718875502008,0.6440147394094434,10.561253053402373,0.6509908148551811,0.25080642793571967,0.0,0.0,2.71861104897466,0.0,0.754242131767745,0.0,0.0,0.11209213695985024,1.1837671236322231,0.37154489980420674,0.0,0.0,0.0,0.0,0.0,0.8141548691263792,0.44245077576763203,0.0,0.0,0.904943485361936,0.0,0.323037068052972,0.0,0.0,0.0,0.0,0.0,0.189652241580592,0.0,0.247785810746414,0.0,0.0,0.9365750707959647,0.0,0.0,0.0,0.21355211485208397,0.2546855461248966,0.1855441542599524,0.49555083655272797,0.0,0.7694234934888181,0.396833816051752,0.0,0.0,0.319156299720172,0.36316776013617197,0.1604860643356072,0.0,0.0,0.267054139389198,0.43361653397266,0.652796470437412,0.0,0.0,0.0,0.0,0.0,0.0,0.70726503220332,0.1973557248138482,0.40314218788876327,3.5071695494032604,0.0429094580101098,0.0,0.0,0.0,2.224909752553412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25417568729628603,0.918268362350964,0.0,0.0,0.736470352787444,0.0,0.0,0.0,0.0,1.055886759530736,0.0,0.0,0.0,0.0,0.0,0.0,0.5962229793766118,0.1730088925649844,0.0,1.0581414728788698,0.2603381330338848,0.0,0.2350688966225202,0.0,3.067842230920284,0.0,0.0,0.1,0.0,1.0,280.0,0.0,0.0,7.0,0.0,37.0,0.0,3.5,1.5,4.0,31.666666666666668,13.75,2.9057971014492754,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,33.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,-0.1322418136020151,0.0,0.0,0.0,0.0,0.0,0.0,1.525,1.5670399321179704
CINT-A,-0.2623549691263935,0.003814029518192202,-0.3222468588322247,0.38056680161943407,0.41304347826086946,-0.550938337801608,-0.10374639769452397,-0.2381635581061693,-0.38500228623685384,-0.4946058091286307,0.13477088948787058,-0.4057142857142852,-0.3539518900343642,-0.7281682136768328,-0.6115606936416185,-0.10876532811183912,-0.36850015028554267,0.8060836501901142,0.9223796033994335,-1.11882902237996,-0.4690265486725664,-0.4696485623003195,0.35341365461847385,1.1328505029425266,0.0,-0.3981714821992451,0.08673899684124237,12.271903473641258,22.54213467682728,0.0,0.0,0.0,22.4779106419412,0.0,1.8014996105096697,0.0,0.0,15.2087754837242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.70678558203569,0.0,0.0,0.0,6.88507718923541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6535869451153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65594506298961,1.0544143116894604,0.0,-0.4418126578104494,0.0,6.8824951511177,6.53416935890169,0.0,0.0,22.0866963107188,17.8811900689573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40402654635957,0.0,7.01955273524018,0.0,0.0,0.0,0.0,5.19363236676177,0.0,0.0,0.0,1.0984964231004373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,0.0,0.0,10.876811594202898,0.0,0.0,0.0,0.0,0.0,4.705882352941176,446.0,0.7058823529411765,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9195402298850575,0.0,0.0,0.0,0.0,1.8073047858942064,0.0,0.0,0.0,0.0,0.0,38.0,0.8999999999999999,0.4945981503861219
CINT-B,-0.26215147242146647,0.004048861911563631,-0.3222468588322247,0.38056680161943407,0.41304347826086946,-0.5482573726541548,-0.10374639769452397,-0.2381635581061693,-0.38500228623685384,0.38838174273858916,0.13477088948787058,-0.8514285714285715,-0.41580756013745707,-0.14396666035233965,0.1526011560693643,-0.06597241213341051,0.4706943192064919,-0.1064638783269962,0.049858356940509774,0.8848274075411333,0.3097345132743361,0.3086261980830672,0.4305220883534136,2.4089633747724637,14.13210574105619,-0.05258976033855306,-0.3664149933880429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5796802928992348,0.0,0.0,1.4137523955492854,2.80202404185503,0.0,0.0,0.0,4.38693669918434,0.0,0.909387414714185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.309439944474393,0.0,0.0,1.75351078308034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.746917928522599,11.5559483004509,-0.4418126578104494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36141938063507,0.0,0.910323772610527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665679763232182,0.0,-0.1,0.0,15.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.666666666666668,0.0,4.2101449275362315,1.0,1.0,0.0,0.0,0.0,176.4705882352941,45.0,11.294117647058824,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,-0.06926952141057933,0.0,0.0,0.0,0.0,0.0,122.0,1.025,1.5308276122153373
CLAR-A,-0.03877524455567982,-0.2369466836613964,-0.28085735402808576,0.15384615384615336,-0.02173913043478258,-0.550938337801608,-0.17867435158501432,-0.177905308464849,-0.40329218106995846,-0.7950207468879669,-0.39353099730458196,-1.548571428571428,0.10652920962199304,-1.0494411820420537,-0.5832369942196532,0.12481267160374965,0.3721070033062817,0.9961977186311788,1.960339943342776,-0.8805930788711047,-0.8473451327433629,-0.847923322683706,5.580722891566266,2.3005649581546526,0.0,-0.4954160448820457,2.588352543464191,0.0,0.0,0.0,0.0,2.2463832665225967,0.0,0.0,0.6331141996359884,2.712274187696044,0.0,0.0,0.0,0.501269416196034,0.0,0.0,0.0,0.0,0.0,1.2480033434806883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761601217824518,0.0,1.83060875451537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51288918289463,2.967824289709053,0.0,-0.4418126578104494,0.0,0.0,0.0,0.40342214632514495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24298648075225,0.0,0.0,0.0,0.0,1.46234594147965,-0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,-0.13768115942028983,0.0,0.0,5.0,470.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,130.0,12.32183908045977,0.0,8.8,0.0,0.0,0.1070528967254408,0.0,0.0,15.0,0.0,0.0,0.0,0.2749999999999999,-0.14693845191261007
